people_ID,infect_prob
6715,63.2264832
19851,46.88133977
19110,47.70921659
7250,48.33941413
7013,47.26596236
19465,47.57515307
19102,46.81820747
18969,64.60114176
19431,47.00879565
19487,47.66322526
6466,52.44780447
19894,59.08005216
7172,61.29532224
19583,47.58643126
19092,46.88403677
6955,47.1023891
6940,47.5969593
6800,46.790692
19392,47.68087684
6960,60.9272496
7502,47.64604441
19964,47.87632029
7413,47.98915962
7010,46.78808579
19702,46.91742892
6824,47.10058004
6650,48.03088731
7425,47.74842163
6547,47.43675352
7115,46.93926945
19070,47.76924833
7315,47.80053193
6567,47.43804905
6670,47.5909629
7259,47.19657244
18987,65.315808
7189,59.74492608
19034,48.05957305
19071,61.84206144
7445,47.77885757
19030,46.88708516
18915,46.74478466
6922,47.52060091
7473,47.56862941
6746,47.65450983
19201,47.39100461
19500,47.55080733
6762,47.11448136
6693,58.64656608
18998,47.4804396
6457,47.28164422
19401,47.48325061
19313,63.51254496
6575,48.12157005
7213,47.34471727
19864,47.36704041
6728,47.38741731
19381,47.45241705
7065,65.4085584
19360,47.27346156
19623,46.66016831
6689,46.69436283
6666,47.70427525
19622,61.81374816
7061,64.39709088
6988,47.05171901
7093,47.73692019
19142,47.80507915
6881,46.91185408
19423,47.04048927
7325,47.98983064
19278,47.67615924
19545,47.3700639
20082,47.37699848
6946,47.63397014
6560,46.98932288
6631,46.84307937
19779,47.64110809
7357,47.50086637
20154,47.25561893
19285,67.88645856
19292,47.87019483
6626,67.13566848
6912,46.72437699
7338,47.60220954
19148,47.31087733
7410,47.94800351
19949,47.31430671
19747,47.35247353
6705,47.32748514
6331,48.04314684
6995,46.85749936
7371,47.21067875
6554,46.76183912
20064,71.62185888
6757,46.91229617
19665,47.5770351
19348,59.43055104
7271,46.7275451
7475,62.60944896
6329,66.0773376
19447,47.62471409
19522,47.56612956
19007,47.48043038
19578,47.27502465
7077,63.61603488
19267,46.73600318
19712,46.79177546
7064,59.69806272
18938,47.92987423
19337,47.33319194
19269,47.22331391
6931,66.5313264
19411,64.84619808
7219,47.20583833
6748,47.32265972
19111,66.95700192
6999,47.44303343
19561,47.59252145
7512,47.15415394
6483,47.23399333
6752,47.74171118
6807,50.85026995
19664,47.77922403
19354,47.57859097
7165,47.66013964
20000,64.06221312
19925,47.11454162
6870,47.36379689
6716,46.62456174
6633,47.49265911
18982,47.23346807
20158,47.00994182
7094,46.72060573
6956,47.12243777
6924,47.34722367
7455,47.02248062
7264,47.29390398
6663,46.3393934
18986,51.50953501
6754,47.02339415
7484,47.3142706
20071,67.16983968
19180,47.1909975
6821,47.54702549
7474,47.23954767
6373,47.59116367
19683,46.64581757
19488,47.27155401
19133,46.29692836
6948,47.22292469
6401,66.7461168
6691,48.20585069
19593,47.48479776
6598,47.0921608
19264,47.6172066
19910,46.5689113
18966,47.18681845
6562,65.85180768
19721,64.13641344
7478,47.8689615
19073,47.13887776
6510,47.50465666
7333,47.40436713
6530,46.45610172
19139,46.19606625
19063,47.69646715
19306,47.07768937
6965,47.39514272
7340,65.15178624
6447,47.34058618
7320,64.41075936
6355,47.37947938
19694,47.32707031
7272,46.21865677
6526,47.60927743
19246,65.97775296
20134,61.32070656
6740,47.17218857
19026,47.26502703
20125,47.01800328
19886,47.02595059
7246,47.33414041
6582,46.56107474
7035,46.45658877
19250,47.01805281
7435,46.95081947
20079,47.08518599
6736,46.37186815
6848,66.40049952
6961,58.39955712
19340,47.47632463
6389,47.43712653
6467,47.16875666
6851,60.3170496
19174,47.49466886
19840,46.88015353
19287,46.54375892
6982,46.96005244
19867,47.18308561
6972,46.05813544
18920,47.25180581
19052,68.96919744
18959,46.78231621
19998,46.77353813
7071,65.2572288
19388,47.02224721
19425,47.55126848
7451,47.07119883
19164,47.58747654
6717,47.56584307
19479,47.08182568
19828,47.18097883
7495,47.45893698
6600,46.4109726
19921,47.08957351
18968,46.9315383
7471,46.68899725
19883,68.69289888
20036,46.38943499
19261,47.26421514
19282,50.49881401
19407,46.82055238
6741,47.49003419
19486,46.99188213
19409,46.78430851
6521,46.68178686
7459,47.01094504
19446,46.95197285
20107,46.84369916
7362,62.8603632
6862,47.36068291
7187,47.07700765
19890,46.8579473
19279,51.30124133
6644,48.66648556
6820,62.95408992
20120,46.3473974
6711,46.79656719
6980,47.45438758
7200,61.8889248
19880,67.27430592
6344,65.34119232
6536,46.67791276
19177,46.93679787
6358,47.21477434
6908,47.11362229
7185,63.97922592
7313,60.019272
6436,46.92065366
6553,46.86495379
6629,46.45553126
7422,45.88363049
6795,46.80950617
19810,46.92547594
6482,46.84881037
18935,47.02416062
19298,64.91258784
6323,47.19201015
19621,60.12373824
20017,67.805424
6488,47.11739146
19419,47.30732958
6874,60.87452832
19727,46.73100991
7511,46.20224223
7493,45.99654622
6449,45.90296865
19328,50.16798188
6899,46.61565469
7424,46.27340972
19086,47.10110736
7075,46.55222148
19288,46.2352961
6913,46.87541832
6906,46.84491387
6353,46.5398712
6818,64.89208512
6638,45.98252563
6890,47.19272362
20095,60.9370128
19377,63.48130272
18951,46.72561094
6610,46.63419381
19024,46.54842546
7028,65.70731232
7005,46.72894338
7217,62.60944896
19937,46.79853895
7487,46.56602106
6662,46.82107177
6767,47.04717293
19995,45.85177195
19817,46.01886875
6942,46.73623232
6921,46.65867296
6587,46.6441469
7312,46.99708933
6588,46.70598174
19752,46.47120467
6902,46.39075846
19968,62.05782816
6739,46.00516152
19633,47.07147077
19584,46.73527237
19751,46.52744928
19181,58.19452992
6979,45.73321492
19546,46.45400864
18947,46.77961995
19253,45.75509881
6975,46.67528258
19079,46.60037052
7017,46.6654305
6958,46.79557819
19458,46.55367858
19225,46.53054415
19025,45.97081936
19331,59.53892256
19869,64.79054784
6478,46.58207441
19420,50.06544259
6971,45.86811637
6477,61.82741664
19599,46.73307768
19932,46.26297507
19489,46.66644516
7126,46.80658945
7391,46.24641251
6834,48.30409846
19144,45.73456248
19399,46.00217927
6360,46.30013049
19474,46.87130816
19448,62.71586784
19681,46.6478054
7108,46.31477324
19911,46.86549399
7082,46.5554147
7248,46.86321058
19939,57.99926592
6325,46.45755324
19714,46.5015436
7427,46.85139423
19189,47.00035229
6362,61.117632
19118,46.78296894
6601,66.2579568
19887,58.40443872
7314,45.96811043
19619,46.44834905
6681,46.03758917
7163,46.38665942
18985,46.56951127
6573,46.21311165
6520,64.40099616
6976,47.05102602
19980,46.3179793
19556,46.53244255
6403,46.59195647
19481,46.43721319
19784,61.33339872
6459,62.16034176
6451,46.30953897
19238,46.31503587
18999,46.45844193
6671,45.72183662
7519,46.55586948
7469,67.07611296
7339,60.02708256
7269,46.92959749
6996,45.68946441
6464,46.25514414
6911,46.38869008
19965,46.2424013
19896,61.55014176
18930,46.87180428
19935,61.19866656
6460,46.63806079
7448,61.46129664
7465,47.02493849
19865,46.05356898
19098,63.67168512
6414,65.80494432
19685,46.01565683
19259,46.25777877
19205,45.9822849
18923,66.23159616
7212,46.08040074
6676,46.12426208
19084,46.57112136
19023,46.56447493
19047,59.81815008
7058,63.33583104
6492,61.93383552
19838,46.30010257
19687,62.95506624
7288,46.177792
7000,46.66494165
7078,46.44326164
19477,46.75445575
20015,45.62393365
6423,45.93949583
6442,46.4810359
19722,61.605792
20065,46.44146159
6604,45.69212869
6877,46.16646612
19036,46.59355235
19885,46.55504239
6607,45.78972574
6936,45.60705187
7373,62.34193728
19312,46.28887931
7404,61.78055328
20048,46.12682135
19550,45.60194389
19154,46.44376925
19468,45.8483429
7276,46.5588564
7251,46.66407261
19307,61.87623264
6781,45.79939859
7383,45.55821837
19436,66.19351968
18910,45.8294627
6364,46.53107472
20106,46.34848561
19519,66.88670688
19946,46.54746825
7095,46.26197364
19172,46.15232204
19719,46.25640719
19801,46.04623734
19836,45.76561821
6826,45.96472318
19462,45.93394345
7433,45.88544198
20155,46.26560295
7491,60.07101696
7091,46.01470333
19051,63.00583488
19410,46.11987767
6910,46.09914267
7086,45.8581916
19203,46.01618246
6557,46.09274219
20035,45.95093161
18939,45.84583189
7426,46.38568267
6590,45.73476117
19666,45.92722058
19649,45.64766799
7498,63.31044672
6330,45.65165984
19509,64.3736592
19581,46.07700852
19856,49.22619064
6653,45.91963948
19818,62.93065824
19314,61.54037856
19044,45.60145389
19689,61.88697216
19457,63.07808256
7297,48.64897662
6555,45.66991565
18925,46.03347006
19088,45.7070036
7142,45.61744754
6859,66.99410208
6390,46.26571735
19705,45.92480964
6947,45.64807921
19327,45.49452084
19529,46.26916388
19171,45.98176292
6548,45.60488672
7266,45.46655161
19934,45.4640638
7263,62.79592608
7376,65.2816368
19014,45.59977201
19859,45.71065609
6918,45.46805269
6508,45.98866238
7321,60.69195648
7282,45.58515885
6324,45.52433862
20113,45.59559614
6370,46.10820826
7031,45.19760246
19854,45.78132705
6894,67.54767552
19373,45.62874353
6469,45.92040224
19131,45.85879939
7150,45.62214319
6418,61.53940224
6909,46.10362613
7198,45.67934961
6933,46.00288678
7206,59.42274048
6655,45.7764746
19239,45.80824602
19915,45.7207061
7120,45.73031059
19211,45.45992714
19115,45.47972352
19397,45.34819152
6943,45.75040857
19157,45.86729206
6359,45.46173105
7348,45.52883725
6888,45.62486852
6838,45.29655848
19002,45.34482921
19158,64.37463552
19790,45.6014983
20124,45.30696632
19498,45.57047509
7043,61.75516896
7127,44.98949547
20027,45.48317556
6356,49.33326388
19610,45.79000179
19585,45.72106521
6608,45.25539452
19614,45.59720711
6501,45.52835526
7369,45.23753917
19513,45.57433662
7138,45.19098706
19473,61.44665184
7036,45.22717112
19994,62.55477504
19772,45.17091956
19789,44.94740261
19748,44.90832123
5002,47.87192714
16958,49.95926587
16727,47.5903107
5065,48.97776575
17361,46.85024718
17143,47.42501662
17608,47.21146673
4903,46.44203144
3967,49.91000529
4840,66.96871776
4578,48.69748292
16781,46.76428104
4615,48.44967014
4822,63.16106976
16991,46.71786563
16996,65.09808864
16535,49.04270598
17086,48.80315294
4420,48.55170442
4582,49.31332413
4629,48.27521456
17142,48.34597337
4223,47.10625036
17598,65.87328672
4983,46.38295697
4861,46.45898858
16636,50.27072027
4918,48.80793108
4100,49.16765516
4247,48.10792941
17311,61.9816752
3949,67.10637888
5009,46.58682223
4464,50.71246711
16576,50.27212995
17305,49.49270549
16496,49.71572601
4419,49.32806021
16950,48.40881681
17202,47.28627733
16814,45.86466473
3971,50.78972088
4373,50.11218467
17194,49.37215227
4370,49.51385941
17607,49.10447674
16854,49.64428615
4881,49.53708838
16955,48.96488983
17050,46.93268302
17148,47.47221272
4722,47.95757274
16620,48.48492544
16407,48.00686415
4438,47.28751834
4001,66.10369824
16819,47.56631473
4077,46.29831447
17566,66.78224064
5026,49.05116322
3934,48.9597852
4748,47.8650517
4181,49.06001985
4715,62.39758752
4009,48.34811718
4602,65.66923584
16694,64.12860288
4250,48.17036416
4559,59.92554528
16827,47.73161449
4711,46.95272931
4450,46.80300626
4900,47.06179601
17594,47.44281951
17179,57.51208224
16534,47.57079951
4684,65.18302848
17574,45.25775886
17407,63.31337568
16371,49.89543438
4986,49.25521234
17493,49.30714697
16746,48.29103434
5032,47.2001567
4613,63.54964512
4147,64.23111648
4086,67.7614896
16792,47.40437811
4477,47.89021986
17287,48.20847001
16555,47.33182846
16482,48.50279645
16892,46.84650419
4801,64.45859904
17019,49.03550895
17180,48.77695383
4328,47.36239676
3893,48.3669981
4494,49.0918608
3961,65.24453664
16352,48.63410082
16657,61.28653536
16702,64.97116704
4120,45.93128994
4189,65.30018688
4208,64.97604864
16344,63.9587232
4835,48.81587623
4960,49.42354407
16941,48.97715547
16506,48.09838543
4313,49.19294716
17227,48.48880684
4992,48.86346639
4271,47.4036089
4593,48.05063817
17332,48.10528798
4136,47.34944175
16325,59.19037632
16930,48.10261967
17571,62.96873472
4065,46.05636588
16815,45.78125708
16689,46.21891651
16350,51.15180004
16821,50.55761861
4636,49.51094252
16562,49.17946696
4732,49.85037423
4516,50.00332395
4764,49.61287457
4084,50.19959252
16546,62.92968192
5025,48.66950769
4865,47.965791
17384,48.71368109
17416,47.59195525
16899,47.44503896
4682,61.59895776
16656,63.42760512
17349,47.74249217
4325,48.3760237
4225,68.93697888
16397,47.53454392
4945,62.19841824
16705,63.24991488
17111,47.07383938
4047,46.27257963
17096,46.00151245
5010,50.79506628
16604,63.79177248
4891,49.6823135
17099,48.85785695
16471,63.73709856
3920,67.31335872
16949,60.5220768
16379,48.16991737
3945,47.46687763
17008,47.85981903
17307,47.62786195
4689,47.93710724
4339,47.97086111
17432,45.84797807
16680,63.78884352
17397,45.86069331
4531,61.17523488
4818,63.47739744
16713,50.7414165
17585,49.92991396
4637,50.14604148
16601,49.74144213
4803,64.60407072
17588,49.25151061
4951,64.1539872
4432,48.91649395
16439,48.28743595
4337,48.49104636
17058,65.6184672
4824,68.05243296
17248,49.39697381
3986,48.67249554
4338,48.3071386
16929,48.6433754
4815,48.14959121
4539,47.41776113
16487,48.39395512
17291,47.90233855
4289,47.10494542
4349,60.7808016
3902,46.9757966
17219,47.40908162
17536,46.80249515
4955,46.54545161
17206,46.89428024
17553,46.31123347
4536,46.06856704
4691,50.97546478
17196,50.63948325
4848,50.19816677
17461,49.86024774
4733,48.97463076
17406,62.24235264
17031,49.82582573
4643,60.6343536
16369,49.43265008
4552,48.75394787
4873,48.82795136
17562,63.28603872
5007,48.65591805
4231,62.53134336
16874,47.50674839
4039,48.75858744
4090,65.8137312
4522,46.37431933
17264,47.22010939
4862,64.7104896
16568,45.69948938
16779,45.16686222
4649,45.17310986
4318,50.83071288
4282,49.69906872
4847,50.07137621
4376,49.90874977
4875,49.12527232
17185,68.47517952
3901,49.27302465
4796,49.24483242
16980,48.50746473
4968,63.74783808
16651,49.3633501
16492,49.19470376
16803,63.95677056
17529,48.26122898
4598,63.3485232
16488,59.88161088
16557,47.84449775
4952,46.79498098
16452,46.73384064
16759,47.71572674
4962,62.11543104
17090,51.32792858
5012,50.48853362
16967,49.51297119
16989,50.96262111
17038,50.29876769
16898,50.67151604
16540,49.79090958
5052,50.12455947
16959,50.12136352
16415,50.32399759
16742,49.88070844
4729,49.68100355
4759,48.02010928
5048,48.0663165
4299,48.52538283
4654,63.3778128
17590,49.09334996
16891,48.10727867
4913,48.13707832
4261,48.97037395
3909,48.74307033
3907,66.5313264
3991,47.42363834
16511,47.85910878
16979,47.95390287
4329,60.27506784
17544,46.67320533
4359,48.20033442
4953,48.11148378
4769,46.46256142
17604,45.8889551
16543,46.32086857
16995,45.52404896
17153,50.83674363
3921,50.48652282
4982,62.630928
16812,50.11438212
4152,50.22792299
3979,49.65868951
5042,61.68780288
17087,49.54003406
3968,51.04595808
17505,50.16995774
4528,63.84254112
4219,68.20376256
17466,49.23160409
4542,49.25273179
16881,48.64950443
16638,48.49592649
17610,66.6436032
4928,50.97042202
16902,51.05035103
17319,51.05421323
4775,50.62508072
4909,50.52383512
17240,47.09734409
4961,50.31462329
17114,50.71742628
16951,47.59957365
17337,51.27165039
16435,62.61042528
16631,50.81085725
16480,50.46430834
16400,50.6156515
16360,60.8344992
17002,51.1709835
17278,63.21086208
17531,50.55108682
17068,62.12909952
17481,47.03783058
16617,50.24684584
17124,50.5934997
4919,62.55868032
17113,50.43847221
16626,50.20908368
17540,63.03024288
16772,50.28088812
17414,50.44876526
16721,50.25778293
4790,68.93600256
5046,63.18059616
16573,50.83797927
4563,64.44395424
4509,50.45507907
16468,50.36162018
4146,50.32068235
3982,50.5106175
16859,49.70184216
4660,50.64395765
5021,50.10966965
17576,49.71591766
4119,50.02628012
4175,50.67938373
4003,50.83247232
16414,63.00876384
4341,50.01651079
16905,50.19455307
17462,50.81075023
4590,50.97646759
3960,50.19074545
16528,50.18787733
4353,50.13804577
16711,50.12838209
16588,49.74013164
16453,48.26583333
4594,51.17574642
4141,60.39124992
4864,50.60129396
16429,50.99527177
17191,50.43532756
16412,50.61452824
4300,50.86375747
16717,50.72228753
16928,58.45618368
16906,64.42345152
16917,50.87235014
17497,63.1093248
4990,50.12198581
4842,50.27001507
4344,50.21819702
17465,49.92923676
17548,50.92635091
16732,49.77689276
16408,50.11079623
16709,68.73097536
4706,61.34413824
4054,50.27424533
3922,50.88556976
16960,51.10489062
16925,50.30359382
4833,50.40696313
17375,51.19977795
5003,50.12476315
4242,50.11422606
3996,49.85832262
4452,50.96015111
4871,50.62672394
4049,50.33807923
4566,48.02567534
4719,50.58631743
17524,50.24630756
17509,49.95628484
16524,49.74875884
17076,66.44248128
17032,50.05797695
3956,49.44373395
16708,63.33290208
4342,49.50483254
4546,51.01705505
4724,62.3575584
3981,63.2557728
16794,50.8545167
17475,62.39465856
16502,50.82736718
16808,50.84222991
17279,49.71124298
16605,50.50251264
4828,49.72163795
4389,64.79054784
4977,50.58733141
17017,49.8266674
17244,50.16597811
17513,49.83787359
16443,50.64751781
16948,50.09092484
17156,50.91393581
4965,51.02679715
5023,50.0758151
4051,61.3910016
17411,50.29692867
4529,50.00417114
16681,50.59715533
16346,49.61013378
17064,50.13525108
17360,49.8475119
16520,49.68232664
4893,50.7825726
16910,50.43904504
4012,49.6623776
16896,64.42930944
4167,62.96873472
4241,49.44523862
17569,50.59181995
4836,65.9943504
17378,49.84741962
17451,50.26673706
17041,50.6015596
5059,49.05018474
17499,50.78296311
4752,49.70585129
16374,63.08686944
17074,50.36580474
16425,49.69421373
16927,64.1295792
16404,49.40153278
3892,61.60383936
16747,49.98047803
4096,61.21916928
4095,50.31848831
17288,50.39818729
4205,50.54931333
17458,49.35420102
16878,49.91384314
4817,49.77646662
4123,49.62661554
16427,49.44683989
4702,50.07284614
4395,60.2828784
16953,49.41723698
16335,62.85255264
17283,62.8847712
4295,50.80790732
17426,49.67805557
4088,50.44024066
4416,50.47854367
4943,50.23691537
17174,65.13714144
4314,62.25602112
3911,64.6177392
4735,50.29959659
4574,50.40353652
17558,50.46949231
16841,49.41308056
16462,50.41655481
16501,50.76503254
17398,49.63332931
17139,49.51502391
17609,50.93187889
4060,49.71617114
3939,50.64209573
16940,64.50155712
4045,50.35697826
17284,49.92077165
16433,65.10687552
16670,50.49028377
17251,50.0331693
16463,49.6568211
16484,50.18623065
16669,49.25505374
16390,50.1597083
17606,50.74700659
4128,49.94980828
16345,47.46620333
4741,50.28009058
3987,49.9145727
4431,50.55366603
17108,61.8352272
16477,49.21790608
17066,50.42062144
16748,50.64420797
16619,49.95430114
3963,49.66232617
17146,49.94012304
4377,50.00632775
17494,66.25502784
4695,50.44438682
4572,62.4649536
17520,63.24405696
17154,60.12764352
4023,49.76642067
17408,49.95000345
4000,50.03318632
17425,50.19284111
4456,65.04341472
17188,49.82090672
4206,66.57721344
16870,50.24496096
17369,61.88111424
4354,49.70852865
16869,49.79215969
4117,49.18177697
17387,49.76198426
4326,49.36341393
4774,48.87907278
3894,49.55317851
16461,50.03389648
4178,50.15441866
16807,50.45721347
4275,50.18470372
17376,48.86961039
4884,50.75553107
16401,62.8066656
17231,49.62075211
16700,49.43996857
16770,49.42019501
16347,49.51371383
4180,50.51308599
16460,66.8681568
16398,56.51818848
17355,49.75009094
16470,49.74786802
4860,49.3534452
4209,50.11959928
16662,60.9028416
17403,48.96208954
16676,47.39059495
4075,49.91072836
4214,50.0074505
4449,49.65308562
4027,62.04220704
17321,59.96166912
16923,49.91942979
17329,50.04351476
16873,49.89211686
17160,49.27957536
4515,65.72195712
4699,49.6433356
4270,50.15336823
16464,49.48670204
4304,50.20445433
17578,49.69475581
17471,49.89337836
4916,49.59245559
17155,60.86085984
17296,49.90336008
5036,62.50986432
17419,64.48300704
17085,67.1854608
16805,61.88501952
17266,50.24408906
17159,49.16467125
17537,64.84034016
17512,65.23672608
16775,49.84714773
17035,49.92989602
17242,64.1295792
16458,49.77884086
16438,49.13295408
17318,48.7262154
16755,49.61059335
17106,49.59261849
3969,50.25047154
4030,49.84921606
17600,64.75344768
16693,50.11430697
4787,50.12213366
4311,49.11354643
17492,49.67422589
17404,60.63825888
4383,48.98632698
5061,50.1449819
17485,49.88913991
17080,50.45168091
4995,63.09272736
4587,50.07959761
4324,49.38215313
17575,49.73231651
4292,49.04539502
4213,49.59867495
4892,65.58136704
4160,49.9814306
4804,49.41109344
17313,49.92976436
4551,50.03248771
5008,49.64946029
4571,49.35579557
16757,49.50737626
16992,49.19687312
17256,48.92463549
16478,48.89105235
17030,61.42224384
17132,63.28701504
4417,49.63226873
16632,49.62470277
4055,49.50429016
16579,49.83619422
16424,49.68871619
16671,48.9211133
4428,50.05251952
17552,69.63211872
16529,62.69634144
4044,65.80592064
17039,49.02590833
16331,50.05018455
4050,49.60448286
16392,48.94217984
4936,49.87711343
17363,58.59579744
4874,49.86369679
17045,50.30307138
4846,49.87344869
17341,48.88637151
4526,49.64668235
16564,50.12885138
4317,69.45735744
4232,49.81330881
16434,49.55782016
4297,49.73253757
17255,49.86572985
17137,50.03180189
4984,48.8579146
16813,49.40800773
17220,49.69214869
16440,49.22219604
4244,58.21698528
5018,48.69801058
4791,64.89501408
16391,49.90841105
4277,49.88729483
4191,49.91343751
17521,49.96766577
16716,49.66536066
16840,49.93599362
17267,66.7949328
4345,50.18648245
4577,48.56542751
16515,50.14047058
17025,49.88432033
16376,50.26931279
5004,66.1652064
4397,48.34264178
4669,49.73622223
17043,49.80104113
16411,48.81912056
4418,49.89459376
4156,58.51769184
17005,48.79717327
4519,49.10358265
16558,49.50061052
17359,49.6217542
4521,49.41819015
16386,48.67913621
4717,49.78013443
4605,48.12345237
16835,49.33884567
17101,61.14887424
4610,49.59751574
17527,49.81073786
16607,48.84763579
4149,49.07586884
4700,48.82767996
16848,48.87143229
16552,50.22683667
4143,49.65376902
4210,48.64362728
16683,50.10385181
4641,49.84684202
16942,50.26583574
4352,49.32598938
17405,49.67622584
4810,49.72324985
16893,64.217448
4028,48.82496685
5049,63.86011488
4839,49.5954082
3999,49.70504088
17561,61.6350816
17000,49.34606003
4778,64.31410368
5020,49.58924573
17308,50.24020351
4624,50.18736295
17205,49.34223924
16751,48.7227553
16495,49.20860337
17428,49.67924373
16513,49.6559472
17415,50.05915906
17495,49.18038512
4131,49.11034082
4393,50.21485531
4904,62.67779136
16965,65.67509376
4802,49.76283771
16675,49.9237519
4696,50.03822996
16852,49.8402261
17161,49.82236938
17535,59.76835776
4821,49.18659498
5043,63.65313504
3896,49.58260281
16798,49.11369527
16934,49.09697765
16858,50.22711953
4279,49.47645012
4666,48.10824117
4440,60.34731552
4755,62.93944512
3928,63.28115712
17528,49.36021508
4363,49.72462838
3910,49.9938399
4974,48.61721262
17165,49.45612986
16682,49.69892513
17618,62.57918304
4565,62.68267296
4879,48.75702667
17051,65.14202304
16454,49.61095011
4230,49.23561858
17055,47.98717055
16406,49.76268079
16880,49.10374694
4814,49.57758726
17514,48.87671612
5070,49.10469602
4854,48.87057869
16442,49.39112375
16963,49.26503042
16796,49.10688853
16750,49.05863407
16348,48.81950588
17042,61.3324224
17238,62.33217408
3897,49.45024027
17347,49.31770404
4979,49.22677943
16329,49.34183676
3955,49.61225993
17001,49.52606099
4115,59.74687872
16572,49.74514127
4410,49.80071682
4906,49.92515877
4129,49.93439858
16969,49.70224463
17346,49.70627773
4499,48.81617213
4294,48.05378702
4312,64.52303616
4385,48.97879326
16903,48.92533951
17184,64.53768096
16560,49.38817522
4543,62.26285536
17007,63.2801808
17078,49.99910669
4080,49.44851378
4276,48.74258264
4240,61.23576672
17109,49.64780118
16946,49.11392255
4880,49.50921624
16610,58.92774624
17577,49.65425221
16373,49.10083346
16393,49.38176269
17299,49.56458891
17070,50.15449758
17212,60.56210592
17293,65.81470752
4651,49.01295366
16368,49.34999903
16785,65.6428752
17048,62.98142688
4786,49.17343131
4554,48.90559398
17047,49.44115958
4644,49.46933157
4975,49.57385134
17158,48.86081635
5027,48.95404915
16585,49.48029303
16691,65.41441632
4262,49.61966984
16882,49.10965712
4252,49.60597025
4164,48.87521479
16575,49.70762592
16811,49.39944718
4773,49.45195894
17538,49.25806598
16519,57.80985984
4046,65.5208352
16431,48.44140789
17615,50.19780013
4202,50.11745113
17431,49.74393085
3906,49.33350564
16570,47.60922842
16831,65.93186592
16833,64.36096704
4246,48.74429282
4476,49.65009869
4923,50.02136771
17222,49.1196632
4672,49.65779178
4922,69.51593664
16931,48.34568897
4638,49.33769573
17532,48.05004511
3954,48.00647604
16987,48.66470025
17390,62.3087424
17011,48.80899911
16476,48.50858907
4014,47.99574793
4122,49.23575896
17262,49.65880816
16887,49.55861904
4746,65.706336
4957,49.98077889
17250,49.36101356
17198,48.56565099
17235,47.56196908
16577,49.15151749
16761,48.88692064
3943,49.1554628
16710,48.76813702
4073,47.97324397
4896,64.47226752
17214,49.07796136
4794,49.37482577
4011,49.46723777
4215,47.87871302
4457,49.47463784
3913,65.99044512
16367,49.37566978
16327,49.27258667
16668,49.31695492
4950,49.11192511
4661,49.27536641
17486,49.52386486
16597,50.15257569
4268,49.30943313
16542,49.38048897
4153,48.76254532
16855,49.11527882
16416,47.82329489
4568,48.89947134
4302,49.33506453
5014,47.85440885
17445,49.75130791
4306,49.23779549
17013,48.95140172
4538,49.48528216
17177,49.06879149
17230,49.59513829
4142,48.78218071
5067,49.35365902
4560,49.51476277
16533,64.89013248
17147,49.80811975
4832,61.61848416
17442,49.31839849
17348,49.2596795
17021,49.732835
4758,48.61210843
17169,49.36548128
4358,49.24821465
16990,49.64852346
17093,61.76297952
4024,48.98599212
16504,49.42514815
4192,48.73085829
16778,49.18587562
17083,48.66394057
5028,48.74279341
16385,48.00127761
16571,49.05339752
4097,49.5285658
17215,48.55245359
17277,49.46297855
3905,49.70164301
4635,49.30722729
16661,55.39444416
16659,46.11646691
16771,48.44924026
4427,64.77004512
4674,48.54112701
4031,49.58900879
16856,48.81597248
4445,49.2387733
17421,63.87280704
4576,49.04458966
16986,61.03562112
16703,65.36071872
17270,62.22282624
4145,49.03872594
17100,49.0729705
17129,48.58232323
17427,60.6929328
17103,62.50693536
17467,49.01935714
4981,49.02961308
4728,48.56866419
4620,48.77254309
4481,49.03416134
16503,49.29440296
4485,49.27551555
16795,49.73098336
4754,48.62983828
4333,48.65160013
4323,49.21740122
17125,48.64067819
4657,63.77224608
17116,49.12724485
4608,62.97947424
3926,48.74686043
17171,49.41431671
4293,49.12817487
16943,48.42763628
16834,48.61468637
17356,49.6292879
3997,49.13833832
4378,49.64608162
16447,49.19752818
17275,49.28319937
16976,49.2306552
16764,49.15572309
4007,49.49813745
16490,48.97804773
16802,48.75161823
16326,48.53603486
16361,63.55550304
4856,47.88592732
4917,49.38726302
17519,48.92160878
16641,49.02846619
17257,64.01437344
3927,49.59276644
4704,49.14089581
5073,49.29666151
16768,48.80202808
4799,49.35810099
17357,62.56160928
4878,67.33971936
16901,48.55685285
17434,49.32565273
16728,49.17921832
16714,48.58133682
16945,49.24781606
4901,48.53640539
4157,49.4668185
17338,48.42446882
4368,61.849872
4258,62.533296
4288,48.06907004
4579,48.5394877
4500,49.03665198
17081,48.8210078
17351,48.38452771
17120,65.00436192
4072,48.94579764
4813,66.92868864
4772,64.78078464
16592,48.41707535
17135,49.62035928
4723,47.68987232
17454,49.02484582
16499,49.54699905
4886,48.99556557
4863,49.00375925
4788,48.70551589
16731,49.68224357
4161,48.91432703
16800,48.47658507
4830,48.3198967
17168,61.19866656
5000,48.85496667
3933,49.5328001
4439,67.52522016
16649,49.35477455
17468,48.78600379
17340,60.89210208
16351,48.9063856
4076,49.63530154
17601,49.31453683
16724,60.01243776
17459,67.9421088
17234,49.1299329
16448,47.26031203
17374,47.78207261
16538,48.87216128
16999,49.48259143
17079,48.48271808
17602,48.2217174
16549,62.5528224
4708,48.52691115
16678,48.99086765
17046,64.4322384
16456,49.37055227
4448,49.28942548
16472,48.81213865
4037,49.1570492
